user_id,age,gender,country,platform,daily_usage_hours,sessions_per_day,avg_session_minutes,scroll_before_sleep,sleep_hours,notifications_per_day,posts_per_week,followers,addiction_score,anxiety_score,depression_score,productivity_score,fomo_score
USR0675,33,Male,Kenya,TikTok,7.11,11,40.1,0,8.1,54,0,161,40.3,28.2,4.7,67.4,22.1
USR0676,19,Female,USA,Instagram,4.32,14,18.4,1,7.9,60,2,76,36.9,19.2,15.6,76.0,17.1
USR0677,13,Female,Germany,TikTok,7.07,14,34.3,1,7.5,48,4,539,46.5,21.0,19.3,69.3,19.4
USR0678,31,Male,India,TikTok,6.58,21,19.9,1,7.9,48,4,1027,54.4,23.3,24.6,72.6,29.1
USR0679,19,Female,Nigeria,Instagram,3.58,8,22.4,1,7.4,35,2,1214,35.5,24.9,13.7,71.8,28.0
USR0680,29,Female,USA,Instagram,6.24,10,30.7,1,7.3,21,2,2270,52.5,29.2,18.6,69.8,20.8
USR0681,13,Male,Nigeria,Instagram,5.66,9,35.6,1,8.7,36,2,3716,46.2,26.6,18.1,75.8,34.6
USR0682,30,Female,USA,TikTok,4.29,7,34.9,1,7.7,30,3,51,37.3,24.5,8.5,69.1,25.8
USR0683,15,Male,India,TikTok,5.58,11,33.2,1,8.1,54,2,740,44.2,13.7,19.1,70.3,30.3
USR0684,29,Female,India,Instagram,4.02,9,26.8,1,8.3,53,2,779,38.4,15.1,6.7,71.3,21.1
USR0685,24,Female,Nigeria,Instagram,3.16,9,24.4,0,7.2,27,5,361,24.1,11.4,18.3,86.2,19.1
USR0686,17,Female,Brazil,Instagram,4.63,16,13.4,1,7.8,52,0,116,51.2,23.3,24.6,68.5,19.5
USR0687,21,Female,UK,Instagram,2.81,6,30.9,1,8.1,20,4,3522,26.4,13.7,7.5,83.2,9.2
USR0688,28,Male,USA,TikTok,8.75,22,26.0,0,7.1,108,3,166,66.7,40.8,31.0,53.8,38.0
USR0689,24,Female,USA,Instagram,0.8,2,17.8,1,8.0,11,4,15,17.1,17.7,9.6,95.2,10.3
USR0690,28,Male,UK,TikTok,6.3,16,27.6,1,6.8,94,2,415,55.2,29.8,19.1,66.5,26.7
USR0691,37,Male,UK,TikTok,6.23,15,25.2,1,7.1,86,2,282,43.1,23.9,9.3,71.5,6.5
USR0692,13,Female,USA,TikTok,5.91,8,45.5,1,7.4,44,1,6545,47.7,23.2,22.2,69.9,21.2
USR0693,35,Female,USA,TikTok,6.88,10,38.7,1,7.9,59,1,840,49.9,27.2,16.7,69.2,17.9
USR0694,24,Female,Kenya,TikTok,5.91,10,39.3,1,8.3,35,1,255,43.8,24.0,23.3,69.4,24.9
USR0695,17,Male,South Africa,TikTok,4.64,7,36.2,0,8.4,40,1,300,22.9,17.6,10.5,90.1,10.3
USR0696,14,Female,USA,Instagram,2.49,7,23.9,1,8.5,35,3,295,26.0,18.7,7.9,78.4,9.2
USR0697,22,Female,Kenya,TikTok,4.75,9,34.1,0,7.1,24,3,11222,31.1,8.2,24.2,69.4,31.4
USR0698,30,Male,India,Instagram,4.69,15,15.8,0,7.5,32,4,1111,30.2,17.9,17.3,69.5,21.3
USR0699,23,Male,Brazil,TikTok,4.63,15,24.5,0,7.8,42,1,48,29.3,24.5,0.0,68.6,21.0
USR0700,34,Male,Brazil,TikTok,5.77,19,18.9,1,7.1,97,0,279,54.0,27.8,20.7,70.2,40.2
USR0701,13,Male,USA,TikTok,5.99,20,19.9,1,7.7,90,0,389,57.4,36.1,16.6,67.8,33.5
USR0702,23,Non-binary,Kenya,TikTok,6.7,13,26.3,1,7.7,37,1,76,52.7,26.9,18.0,71.6,21.7
USR0703,15,Female,USA,TikTok,7.51,18,31.4,1,7.4,89,5,27,64.5,35.1,25.7,53.9,26.9
USR0704,26,Female,Kenya,TikTok,5.34,9,31.9,1,8.1,23,4,985,41.6,16.9,19.2,76.4,26.6
USR0705,30,Non-binary,Brazil,TikTok,2.85,8,24.4,1,7.5,42,3,120,28.4,12.2,14.9,83.2,1.9
USR0706,21,Male,Kenya,Instagram,4.05,13,15.7,1,8.2,67,2,2625,35.0,22.9,20.3,78.7,17.0
USR0707,13,Female,Nigeria,TikTok,5.28,16,17.9,1,7.2,94,2,408,41.0,28.4,21.7,76.2,7.5
USR0708,25,Male,USA,Instagram,5.22,12,28.5,1,7.1,31,1,198,51.1,29.0,25.1,65.3,26.2
USR0709,27,Female,USA,TikTok,7.7,23,23.2,1,7.4,129,0,10,69.4,30.3,29.2,69.8,39.8
USR0710,26,Male,India,Instagram,3.34,5,36.3,1,8.5,16,7,2523,23.1,13.6,16.8,90.7,13.2
USR0711,32,Female,USA,Instagram,3.25,5,42.2,1,8.2,18,3,626,28.9,23.0,11.3,79.3,20.1
USR0712,16,Male,Kenya,Instagram,5.12,15,23.6,1,7.6,58,5,205,45.2,33.9,18.0,66.2,34.4
USR0713,28,Male,Nigeria,TikTok,4.07,9,24.3,1,7.9,40,3,106,34.4,18.1,5.6,77.7,16.4
USR0714,32,Female,USA,TikTok,6.23,21,22.6,1,7.4,125,0,4441,54.3,21.3,28.1,66.7,44.0
USR0715,13,Male,Kenya,TikTok,5.0,8,33.1,0,7.0,35,5,81,32.9,24.9,15.6,82.1,17.7
USR0716,26,Female,UK,Instagram,3.77,12,17.0,1,7.2,68,5,232,39.7,22.1,32.8,70.7,25.6
USR0717,20,Male,UK,Instagram,5.1,12,26.9,0,7.5,36,4,948,36.7,26.1,14.5,76.6,14.7
USR0718,23,Female,India,Instagram,6.99,22,16.5,1,7.3,79,4,3555,60.1,33.9,25.5,54.4,39.7
USR0719,26,Male,Brazil,TikTok,4.52,14,20.2,0,7.7,56,1,291,33.2,15.1,17.8,79.9,22.8
USR0720,20,Male,Brazil,Instagram,3.42,11,19.4,1,8.2,36,5,133,37.6,20.8,10.3,77.6,27.6
USR0721,19,Male,Brazil,Instagram,3.48,7,29.2,0,7.8,41,3,343,24.8,22.2,13.8,92.8,12.7
USR0722,24,Female,Nigeria,TikTok,7.32,24,20.8,1,7.5,117,2,1566,64.1,33.2,26.4,52.0,24.5
USR0723,16,Male,Kenya,TikTok,7.09,12,34.8,1,7.2,46,3,2195,52.9,24.3,21.3,71.5,29.2
USR0724,16,Male,Nigeria,Instagram,2.65,4,40.4,0,8.9,20,3,51,17.8,2.2,13.7,79.1,0.0
USR0725,28,Male,Brazil,Instagram,4.99,11,30.7,1,7.6,42,0,479,39.9,18.8,13.0,67.4,17.9
USR0726,15,Male,Germany,Instagram,3.45,10,23.1,0,9.0,20,2,46,28.5,12.7,12.8,73.3,15.4
USR0727,28,Female,South Africa,TikTok,9.32,22,27.8,0,7.0,91,3,1519,59.9,37.1,32.7,58.7,44.2
USR0728,27,Female,Kenya,Instagram,2.67,8,16.6,1,7.9,36,6,760,26.1,10.3,8.7,78.3,15.0
USR0729,13,Male,Brazil,TikTok,6.61,19,22.4,1,6.9,112,2,101,58.7,40.5,23.8,56.6,30.2
USR0730,19,Female,USA,TikTok,3.56,6,33.0,1,7.1,12,0,4028,26.1,10.8,25.1,83.5,12.7
USR0731,32,Female,Kenya,TikTok,5.16,17,14.4,0,7.1,68,1,666,33.1,32.4,18.4,78.7,8.5
USR0732,17,Male,USA,Instagram,3.7,6,36.8,0,7.4,14,3,565,23.6,24.4,9.6,83.4,12.3
USR0733,20,Female,Kenya,Instagram,4.57,15,15.6,1,7.9,38,6,308,36.1,21.2,19.8,75.6,18.6
USR0734,27,Male,USA,TikTok,5.18,10,33.5,1,7.3,44,2,398,36.7,13.7,14.1,84.1,12.5
USR0735,29,Female,Nigeria,TikTok,3.16,7,29.5,1,8.0,20,1,227,32.4,18.3,6.5,81.4,9.1
USR0736,22,Male,USA,Instagram,4.28,10,20.0,1,8.4,49,5,132,36.6,17.8,22.1,80.8,15.4
USR0737,19,Female,UK,TikTok,1.97,3,36.9,1,8.1,12,2,2549,25.4,8.9,6.2,86.6,13.1
USR0738,33,Female,South Africa,Instagram,4.14,9,23.2,1,8.8,25,4,192,31.1,17.8,24.9,73.8,12.8
USR0739,36,Male,India,TikTok,4.61,8,33.2,1,7.1,31,4,183,37.1,18.4,14.9,78.7,12.2
USR0740,30,Male,USA,TikTok,3.09,5,38.5,1,7.9,10,3,332,29.1,13.8,24.0,78.9,16.3
USR0741,24,Non-binary,South Africa,TikTok,5.56,10,32.7,1,7.2,54,0,3417,39.1,22.1,11.0,72.8,22.8
USR0742,18,Male,Brazil,TikTok,2.4,5,27.0,1,8.5,10,3,2201,28.1,12.7,17.2,85.5,14.8
USR0743,18,Female,Kenya,Instagram,5.48,16,24.5,1,6.4,32,4,223,50.2,40.2,25.5,59.2,21.7
USR0744,27,Female,USA,TikTok,2.64,6,19.5,1,7.3,26,3,2540,19.6,11.5,15.1,78.9,13.3
USR0745,26,Female,Nigeria,TikTok,6.03,19,22.8,1,7.4,111,1,474,53.2,31.4,27.4,71.2,25.5
USR0746,33,Female,Kenya,Instagram,3.08,8,21.5,1,8.7,43,2,113,31.3,17.4,10.4,78.0,8.5
USR0747,28,Female,India,TikTok,4.39,12,21.7,0,7.8,36,4,197,29.2,19.2,6.9,76.5,20.8
USR0748,13,Female,South Africa,TikTok,5.73,16,19.9,1,6.8,44,5,3164,43.5,28.1,19.8,72.0,23.9
USR0749,31,Female,Kenya,Instagram,4.28,10,30.3,1,7.1,45,6,9175,38.5,27.5,18.9,74.1,18.5
USR0750,17,Female,South Africa,Instagram,3.93,11,17.7,1,8.6,58,6,651,45.3,24.4,15.5,76.1,13.2
USR0751,21,Male,South Africa,TikTok,2.48,4,37.2,1,7.7,13,2,172,22.0,15.5,12.5,86.0,6.5
USR0752,25,Non-binary,Brazil,Instagram,3.93,12,21.3,0,7.3,44,3,334,35.5,21.6,18.1,78.9,29.9
USR0753,37,Female,Nigeria,Instagram,1.29,3,20.9,0,9.0,7,2,128,5.8,3.9,0.0,91.6,0.0
USR0754,45,Male,Brazil,TikTok,10.23,20,27.9,1,7.2,52,4,159,76.0,35.3,32.8,50.1,36.5
USR0755,28,Female,Nigeria,TikTok,5.36,16,19.7,1,8.2,68,3,138,50.7,26.2,19.2,74.5,25.3
USR0756,22,Female,UK,Instagram,4.23,6,39.6,1,7.3,14,4,358,33.9,21.9,12.5,75.1,18.9
USR0757,27,Male,Kenya,Instagram,6.39,12,29.5,0,6.6,33,5,483,40.4,27.0,23.2,75.6,11.2
USR0758,30,Female,Kenya,TikTok,7.9,12,38.5,1,7.1,35,0,323,60.0,33.6,21.4,59.9,31.1
USR0759,21,Male,India,Instagram,2.82,8,23.1,1,8.2,30,4,289,36.1,18.7,13.1,83.6,7.9
USR0760,36,Female,USA,Instagram,3.22,9,20.4,1,8.1,19,3,1262,32.5,18.1,14.6,81.2,16.8
USR0761,25,Male,Nigeria,TikTok,7.43,23,22.6,1,7.9,91,3,286,61.5,29.1,31.5,60.4,26.8
USR0762,27,Female,Kenya,TikTok,4.74,7,37.7,1,6.8,40,4,314,36.6,24.5,18.6,77.6,13.1
USR0763,28,Female,India,TikTok,4.38,10,22.5,1,8.1,20,1,309,48.0,24.2,22.2,78.1,29.0
USR0764,26,Male,Kenya,Instagram,4.77,13,27.8,1,7.1,58,5,4084,42.8,26.0,17.8,74.5,20.0
USR0765,29,Non-binary,South Africa,TikTok,3.29,5,37.5,0,8.3,26,5,193,18.1,16.5,8.4,88.6,11.9
USR0766,19,Female,Kenya,Instagram,4.47,12,18.4,1,7.5,38,1,986,35.4,17.4,15.9,75.1,20.7
USR0767,20,Male,Kenya,Instagram,5.34,8,34.9,1,7.1,20,6,131,33.8,23.9,17.6,83.6,24.5
USR0768,16,Female,USA,Instagram,2.93,5,38.4,1,7.7,10,7,681,28.1,17.5,11.9,86.1,6.8
USR0769,27,Female,USA,TikTok,3.56,8,25.7,1,7.1,36,1,915,34.8,31.5,23.2,79.3,22.9
USR0770,29,Male,USA,Instagram,4.18,11,22.1,1,7.8,46,2,2051,36.1,19.6,14.1,76.6,18.2
USR0771,27,Male,Nigeria,TikTok,4.09,7,34.6,1,7.4,20,3,226,34.0,24.0,7.3,83.1,14.7
USR0772,35,Male,Germany,Instagram,3.78,7,35.4,1,8.2,37,3,75,27.8,16.2,26.1,78.3,7.0
USR0773,23,Male,UK,TikTok,4.11,7,34.7,1,8.1,34,1,124,34.7,12.5,13.4,69.0,21.0
USR0774,28,Female,Kenya,TikTok,5.14,10,37.9,1,8.4,31,1,1714,43.6,20.2,24.2,72.6,16.3
USR0775,16,Female,USA,Instagram,3.95,7,34.2,1,8.0,35,6,9160,31.2,22.5,21.0,85.6,18.7
USR0776,21,Male,South Africa,TikTok,3.13,7,30.0,1,8.2,20,4,1410,36.0,17.6,20.0,87.3,29.6
USR0777,28,Male,Nigeria,TikTok,9.0,25,24.0,1,7.6,117,2,60,69.7,25.1,27.0,53.6,40.7
USR0778,29,Male,Kenya,Instagram,2.1,4,31.4,1,7.8,9,5,1340,22.8,14.5,12.7,86.9,19.8
USR0779,21,Female,India,Instagram,6.39,19,18.4,0,6.6,90,7,97,50.6,24.1,16.4,69.6,21.0
USR0780,23,Male,UK,Instagram,1.12,3,23.5,1,8.4,8,4,238,15.7,10.9,17.9,90.1,12.4
USR0781,13,Non-binary,UK,Instagram,3.0,5,37.6,1,7.2,21,5,534,26.3,25.1,9.1,86.1,6.3
USR0782,21,Female,Kenya,TikTok,6.32,10,36.2,1,8.6,26,0,687,41.9,25.5,15.5,70.2,19.5
USR0783,30,Male,Kenya,TikTok,6.91,22,19.3,1,8.0,107,1,445,65.6,41.2,26.5,65.0,43.2
USR0784,28,Female,UK,TikTok,4.65,7,43.6,0,8.7,15,1,163,28.2,12.4,11.2,83.0,10.4
USR0785,27,Female,Nigeria,TikTok,2.97,5,41.9,1,8.0,13,1,1978,29.0,16.4,9.9,86.5,21.2
USR0786,24,Female,USA,Instagram,3.29,5,42.0,0,8.2,13,0,182,23.1,8.8,17.8,83.1,17.7
USR0787,24,Non-binary,USA,Instagram,0.7,1,47.4,1,8.1,2,8,2648,9.8,4.7,11.0,100.0,11.3
USR0788,19,Male,Nigeria,TikTok,8.31,22,20.8,0,7.4,109,0,52,58.4,26.7,25.9,62.4,21.6
USR0789,28,Male,Brazil,TikTok,1.16,4,19.5,0,7.7,23,3,557,14.3,4.5,6.5,93.2,10.3
USR0790,26,Female,South Africa,Instagram,6.65,21,23.0,0,6.0,107,5,64,45.6,35.3,27.2,64.7,21.8
USR0791,27,Male,India,TikTok,8.65,20,23.3,1,6.5,108,2,115,75.8,30.5,29.4,51.9,44.4
USR0792,20,Male,Kenya,Instagram,5.77,12,27.4,1,6.7,24,4,186,43.5,32.9,28.0,71.6,11.8
USR0793,13,Male,Kenya,TikTok,4.79,10,34.0,1,8.4,24,3,3947,35.3,25.3,15.3,72.4,19.8
USR0794,31,Male,USA,Instagram,3.4,6,31.1,1,8.8,25,4,2869,30.3,18.6,18.6,79.6,16.5
USR0795,20,Female,Kenya,TikTok,4.19,7,31.9,1,7.0,41,0,1497,43.4,19.9,19.1,73.4,9.8
USR0796,17,Male,Germany,Instagram,4.54,8,38.6,1,8.3,37,4,424,29.5,8.7,13.2,79.4,9.4
USR0797,28,Female,Kenya,Instagram,1.71,2,55.0,1,8.7,6,3,534,17.6,7.8,14.3,80.7,0.0
USR0798,21,Female,USA,Instagram,6.17,12,32.2,1,6.6,31,3,2696,50.4,32.6,33.7,66.8,20.8
USR0799,31,Male,USA,Instagram,3.84,8,28.7,1,7.6,20,7,1155,33.7,20.0,23.2,76.9,20.2
USR0800,28,Male,UK,Instagram,6.01,20,16.7,1,7.1,69,3,414,55.6,25.5,28.2,65.6,29.0
USR0801,28,Female,Kenya,Instagram,3.33,8,25.8,1,8.3,38,3,3751,28.2,21.9,15.4,87.2,15.1
USR0802,14,Male,USA,TikTok,6.66,23,22.1,1,6.7,48,2,1368,57.3,40.8,22.5,74.0,22.4
USR0803,32,Female,Nigeria,Instagram,4.43,9,30.3,1,7.7,48,9,580,36.8,20.1,17.9,79.8,25.1
USR0804,25,Female,Brazil,Instagram,4.03,9,33.4,1,7.4,51,4,202,30.8,19.6,10.1,73.4,15.3
USR0805,21,Male,Kenya,TikTok,4.12,8,28.2,1,8.0,44,2,176,34.8,12.1,17.1,76.1,17.6
USR0806,25,Female,Brazil,Instagram,4.73,8,35.4,1,7.5,45,0,243,36.5,19.3,18.7,78.9,23.9
USR0807,13,Female,South Africa,Instagram,2.62,4,38.2,0,7.8,8,8,800,14.4,13.5,0.0,91.4,1.3
USR0808,26,Male,Nigeria,Instagram,2.16,7,15.3,1,8.0,41,7,1413,25.7,17.3,12.2,90.3,14.2
USR0809,16,Female,India,TikTok,4.27,14,17.8,1,8.7,48,0,46,33.3,14.9,15.6,77.7,19.2
USR0810,14,Female,Kenya,TikTok,9.02,14,39.9,0,6.7,76,4,21,55.4,30.2,24.0,58.0,24.4
USR0811,13,Male,Germany,Instagram,4.21,7,37.6,1,7.2,19,4,96,43.9,23.1,21.3,82.8,25.9
USR0812,31,Female,USA,Instagram,6.76,15,33.6,1,7.6,56,5,218,49.5,25.7,14.2,67.0,27.6
USR0813,19,Female,Nigeria,TikTok,8.31,15,34.6,1,6.9,32,3,2425,66.7,38.3,24.1,51.6,32.7
USR0814,34,Non-binary,USA,Instagram,6.22,13,32.1,1,6.7,28,2,264,49.7,19.2,27.6,75.1,24.1
USR0815,20,Female,Kenya,Instagram,4.38,7,37.7,1,8.8,40,6,591,33.1,16.9,13.3,70.5,19.7
USR0816,13,Female,Germany,TikTok,5.38,12,31.9,1,7.4,62,2,755,39.2,24.7,19.4,56.1,24.3
USR0817,16,Male,Kenya,Instagram,7.06,14,37.4,1,7.0,57,3,86,55.0,27.8,21.0,67.7,27.9
USR0818,32,Non-binary,India,TikTok,1.16,2,36.5,1,8.4,8,2,3604,21.2,10.4,10.0,93.7,17.3
USR0819,22,Male,USA,TikTok,5.57,9,34.2,1,8.4,44,4,148,41.5,19.7,5.5,74.3,24.7
USR0820,20,Female,Brazil,TikTok,3.8,8,26.9,1,7.0,26,2,4186,33.1,18.5,20.4,72.6,5.8
USR0821,25,Male,Nigeria,Instagram,3.45,11,19.7,1,8.0,55,3,333,38.1,21.1,25.4,77.6,10.6
USR0822,27,Male,USA,TikTok,4.3,9,30.0,0,8.8,35,3,243,30.1,16.6,7.0,78.0,22.1
USR0823,31,Male,USA,TikTok,8.34,27,20.6,0,7.1,122,2,76,57.0,21.0,19.7,57.8,27.0
USR0824,34,Non-binary,India,TikTok,9.53,30,20.4,1,6.2,175,2,542,80.0,46.9,36.0,56.0,41.0
USR0825,21,Male,Kenya,TikTok,5.59,19,17.7,1,7.2,73,7,11867,57.2,29.9,31.6,60.7,35.4
USR0826,14,Female,Kenya,Instagram,3.7,11,18.3,1,7.9,40,7,750,35.2,29.6,15.4,80.1,17.5
USR0827,21,Male,Nigeria,TikTok,3.08,8,24.3,0,8.6,44,3,605,10.8,1.7,0.0,95.5,5.6
USR0828,25,Male,India,TikTok,6.04,19,24.6,1,7.2,106,2,148,55.0,25.9,22.3,67.8,22.3
USR0829,17,Male,Kenya,Instagram,7.06,11,41.6,1,7.6,65,1,980,51.3,26.8,16.3,71.6,27.9
USR0830,17,Female,UK,TikTok,4.75,11,27.5,1,6.9,46,0,511,33.3,23.2,12.9,80.0,20.1
USR0831,26,Male,Nigeria,TikTok,0.92,3,21.4,1,7.6,10,2,367,8.3,0.0,5.0,97.0,0.7
USR0832,23,Male,South Africa,TikTok,6.41,19,19.1,1,7.1,56,2,847,59.1,28.3,20.4,65.4,24.0
USR0833,24,Male,Brazil,TikTok,6.97,23,16.7,0,8.0,49,2,26,50.3,29.7,16.8,69.0,40.9
USR0834,18,Male,USA,TikTok,2.35,7,17.9,0,8.1,34,2,346,13.7,5.2,8.0,87.9,6.3
USR0835,22,Non-binary,USA,TikTok,5.52,17,19.1,1,7.7,49,4,66,49.0,33.6,21.8,62.8,20.4
USR0836,17,Female,Nigeria,TikTok,6.01,17,20.0,0,7.6,75,2,421,41.1,21.1,10.9,76.3,24.8
USR0837,30,Male,Kenya,Instagram,2.62,7,26.1,0,8.6,39,4,136,19.1,6.9,10.8,92.9,9.3
USR0838,31,Female,Nigeria,TikTok,3.78,9,23.8,1,7.5,52,0,150,33.3,23.0,13.5,80.4,10.1
USR0839,13,Female,India,Instagram,2.2,7,16.4,0,8.4,14,3,54,11.8,16.4,10.1,88.1,8.8
USR0840,17,Male,USA,Instagram,4.81,15,25.1,1,7.2,49,3,2150,42.0,26.5,22.8,65.8,15.9
USR0841,13,Female,Brazil,TikTok,2.53,8,17.6,0,9.0,42,4,145,20.8,17.6,6.0,87.1,19.9
USR0842,19,Female,USA,Instagram,3.86,10,23.6,1,7.4,41,9,158,35.5,29.5,19.4,71.4,20.7
USR0843,23,Male,India,TikTok,7.47,15,31.2,1,6.7,78,3,4007,57.0,27.6,20.7,54.8,26.8
USR0844,13,Male,USA,Instagram,6.07,9,37.1,0,7.7,48,5,945,45.3,29.7,26.0,69.6,23.3
USR0845,17,Non-binary,USA,TikTok,5.36,18,21.6,1,7.6,67,2,19,52.1,20.7,17.9,64.6,31.5
USR0846,16,Female,Nigeria,TikTok,4.41,11,26.0,1,7.9,37,2,3222,42.2,25.4,19.7,76.0,22.2
USR0847,25,Male,USA,TikTok,4.25,8,36.5,0,7.8,30,0,4778,27.0,16.1,11.7,79.9,26.2
USR0848,24,Male,USA,Instagram,3.35,6,31.5,1,7.4,27,9,4152,30.4,25.2,9.5,78.1,22.0
USR0849,18,Male,India,TikTok,4.42,13,20.7,1,8.5,45,3,1099,38.8,26.3,20.3,67.1,22.3
USR0850,25,Female,Brazil,Instagram,5.73,18,19.2,0,7.9,91,3,77,46.2,27.8,16.2,65.8,17.5
USR0851,20,Female,Nigeria,TikTok,3.88,12,20.2,0,8.5,67,2,374,28.5,17.4,3.8,76.8,13.4
USR0852,22,Non-binary,Kenya,Instagram,3.62,10,17.3,1,7.6,31,8,45,35.0,23.1,1.5,72.6,20.4
USR0853,35,Male,USA,TikTok,6.3,14,27.3,1,7.6,82,3,110,51.3,28.3,17.2,65.2,20.7
USR0854,33,Female,USA,Instagram,3.18,6,27.5,1,8.0,26,3,76,28.6,16.5,19.9,76.4,22.1
USR0855,14,Female,Kenya,TikTok,6.63,10,40.9,1,7.9,55,0,157,60.9,38.9,30.8,61.6,24.6
USR0856,29,Male,India,TikTok,7.63,24,12.7,1,7.7,57,2,515,62.7,40.6,21.8,60.9,27.5
USR0857,29,Male,Germany,TikTok,7.1,11,33.2,1,7.3,33,0,206,49.6,27.0,19.5,61.8,21.4
USR0858,15,Non-binary,Brazil,TikTok,6.05,16,25.1,1,6.7,52,0,194,53.8,32.1,21.5,68.5,31.4
USR0859,29,Female,Kenya,Instagram,5.17,12,24.2,1,8.5,38,3,260,41.1,22.0,10.0,66.4,15.7
USR0860,34,Female,South Africa,TikTok,3.43,8,22.8,0,8.2,21,3,3824,22.4,5.7,5.9,78.6,0.4
USR0861,16,Female,India,Instagram,3.1,10,22.4,1,7.6,54,4,10359,27.1,15.3,17.9,82.4,20.1
USR0862,17,Male,USA,TikTok,8.22,12,42.1,1,7.2,44,2,205,60.7,40.9,27.9,62.7,27.7
USR0863,31,Female,USA,TikTok,5.82,17,23.1,1,6.7,99,1,667,52.7,26.6,24.8,71.6,19.9
USR0864,25,Female,South Africa,TikTok,8.65,13,39.4,1,7.5,56,0,114,60.4,42.8,18.3,66.6,25.7
USR0865,27,Female,USA,TikTok,2.45,3,57.1,1,7.3,7,2,1275,25.5,22.7,13.5,83.0,23.1
USR0866,26,Non-binary,USA,Instagram,3.74,8,26.2,1,7.7,33,6,197,25.7,18.1,0.9,81.6,8.9
USR0867,26,Female,USA,TikTok,6.74,10,45.7,1,7.4,59,0,138,46.9,29.1,24.5,62.6,22.7
USR0868,14,Male,UK,TikTok,5.68,17,19.8,1,8.0,72,2,8122,49.3,21.6,21.6,62.7,22.0
USR0869,31,Female,Kenya,Instagram,1.74,4,21.2,0,8.2,8,1,52,7.2,5.4,0.0,94.8,0.0
USR0870,32,Male,Brazil,Instagram,5.27,8,41.0,1,7.9,45,2,10,33.8,26.7,23.1,72.1,12.4
USR0871,22,Male,India,TikTok,3.64,5,44.6,1,7.8,14,2,1214,29.0,14.3,4.4,87.3,6.7
USR0872,23,Male,UK,TikTok,4.82,13,19.1,1,7.6,61,2,232,45.3,30.4,22.1,65.0,28.4
USR0873,13,Male,Kenya,Instagram,3.59,11,16.8,1,7.9,44,3,153,39.9,15.3,19.9,79.3,20.6
USR0874,27,Female,UK,TikTok,3.17,7,27.1,1,7.8,23,3,24281,27.3,10.6,6.6,77.7,28.5
USR0875,28,Female,Kenya,TikTok,6.95,18,24.2,0,6.4,56,0,1206,52.1,40.1,23.4,61.2,21.8
USR0876,23,Female,Kenya,TikTok,6.77,20,12.9,1,6.9,114,1,369,60.4,33.3,17.6,65.0,25.0
USR0877,31,Female,USA,Instagram,4.85,13,25.6,1,7.7,73,3,139,47.5,23.2,5.8,67.9,33.0
USR0878,21,Male,USA,Instagram,4.27,8,30.5,1,7.6,32,3,787,34.3,27.0,10.3,75.2,23.5
USR0879,27,Female,UK,TikTok,4.55,12,18.8,1,7.6,36,2,29,33.2,26.0,12.1,73.6,18.9
USR0880,16,Male,Kenya,TikTok,3.0,8,25.3,0,7.8,19,1,186,21.7,18.8,14.1,94.3,4.1
USR0881,23,Male,USA,TikTok,7.32,21,20.8,1,6.8,55,2,381,57.3,29.4,25.3,59.3,39.1
USR0882,22,Female,Kenya,Instagram,3.49,9,26.9,1,7.6,36,0,555,29.8,16.7,14.4,81.4,14.4
USR0883,25,Male,Germany,TikTok,3.25,11,19.0,1,7.8,35,1,325,31.8,20.4,9.4,79.8,13.3
USR0884,21,Male,UK,TikTok,5.25,9,35.0,1,7.6,19,1,142,40.1,26.4,15.1,74.6,26.9
USR0885,23,Female,India,Instagram,3.32,11,17.6,1,8.1,42,5,1605,34.0,16.5,10.1,76.7,16.8
USR0886,29,Female,Nigeria,TikTok,7.87,20,25.1,1,7.0,99,0,33,66.2,36.6,21.5,56.8,26.1
USR0887,20,Male,Kenya,Instagram,4.75,13,20.7,1,7.1,72,2,265,40.7,25.4,15.6,76.2,20.6
USR0888,13,Non-binary,Germany,TikTok,2.68,4,37.7,1,7.3,17,2,185,26.2,23.6,13.6,79.8,8.4
USR0889,36,Female,Nigeria,TikTok,1.32,2,41.6,1,9.6,9,4,1840,16.3,12.0,3.5,96.3,0.0
USR0890,33,Female,USA,TikTok,5.14,15,20.1,1,7.0,51,1,202,49.5,20.7,20.2,75.9,19.4
USR0891,14,Male,UK,Instagram,2.37,6,23.8,1,7.8,23,3,777,23.9,14.1,15.1,88.7,8.8
USR0892,28,Female,Kenya,Instagram,3.56,5,46.0,0,8.1,24,2,664,21.5,8.8,7.8,84.6,3.8
USR0893,20,Female,South Africa,Instagram,6.45,16,23.8,1,7.5,78,5,25,51.5,31.0,15.1,51.5,29.2
USR0894,25,Female,USA,TikTok,6.4,10,38.5,0,7.6,36,4,365,39.4,27.1,20.2,73.6,15.0
USR0895,26,Female,Nigeria,Instagram,1.65,5,18.0,1,8.0,20,4,29,17.1,12.2,10.3,87.9,11.4
USR0896,22,Male,Kenya,TikTok,7.66,25,19.7,1,7.2,142,4,683,62.7,32.4,27.7,58.4,24.0
USR0897,18,Male,Kenya,TikTok,6.39,9,43.7,1,7.4,40,1,134,50.3,28.2,24.7,57.6,30.6
USR0898,19,Female,Brazil,Instagram,1.58,5,21.7,1,8.1,22,4,2392,15.6,11.9,10.6,93.1,0.1
USR0899,17,Male,India,TikTok,3.33,11,16.4,0,8.0,56,5,307,24.2,11.6,11.6,76.4,0.0
